ISIN;Description;Ccy;Price;Issuer;Industry Sector;Maturity;Coupon;Rating;PD 1YR;Outstanding Amount;Callable;Next Call Date;Seniority;Coupon Frequency;Coupon Type;First Coupon Date;Penultimate Coupon Date;Issue date;Bid Price;Ask Price
FR001400HQM5;CAFP 4.079 05/05/27;EUR;101.8608;CARREFOUR BANQUE;Financial;05/05/2027;4.079;NR;4.99517E-05;500000000;Y;05/02/2027;Sr Unsecured;1;FIXED;05/05/2024;05/05/2026;05/05/2023;101.763;101.959
XS2618690981;SANSCF 4 ⅛ 05/05/28;EUR;104.185;SANTAN CONSUMER FINANCE;Financial;05/05/2028;4.125;A;0.008725382;500000000;N;;Sr Preferred;1;FIXED;05/05/2024;05/05/2027;05/05/2023;104.107;104.264
XS2618906585;NDAFH 4 ⅛ 05/05/28;EUR;104.085;NORDEA BANK ABP;Financial;05/05/2028;4.125;A;4.21953E-05;1000000000;N;;Sr Non Preferred;1;FIXED;05/05/2024;05/05/2027;05/05/2023;103.995;104.174
XS2615584328;TDCDC 6 ½ 06/01/31;EUR;110.89;TDC NET AS;Communications;01/06/2031;6.5;NR;0.014655856;500000000;Y;01/03/2031;Secured;1;FIXED;01/06/2024;01/06/2030;09/05/2023;110.624;111.157
XS2619751576;SEB 3 ⅞ 05/09/28;EUR;103.498;SKANDINAVISKA ENSKILDA;Financial;09/05/2028;3.875;AA-;5.4877E-05;1000000000;N;;Sr Preferred;1;FIXED;09/05/2024;09/05/2027;09/05/2023;103.422;103.573
FR001400HU68;CAFP 3 ¾ 10/10/30;EUR;102.605;CARREFOUR SA;Consumer, Non-cyclical;10/10/2030;3.75;NR;0.000487552;500000000;Y;10/07/2030;Sr Unsecured;1;FIXED;10/10/2023;10/10/2029;10/05/2023;102.45;102.759
XS2618731256;STANLN 4.874 05/10/31;EUR;107.238;STANDARD CHARTERED PLC;Financial;10/05/2031;4.874;A-;0.000289262;1000000000;Y;10/05/2030;Sr Unsecured;1;VARIABLE;10/05/2024;10/05/2030;10/05/2023;107.079;107.398
XS2621007231;BKNG 3 ⅝ 11/12/28;EUR;103.096;BOOKING HOLDINGS INC;Communications;12/11/2028;3.625;A-;6.00979E-06;500000000;Y;12/10/2028;Sr Unsecured;1;FIXED;12/11/2023;12/11/2027;12/05/2023;102.993;103.199
XS2621007660;BKNG 4 ⅛ 05/12/33;EUR;104.959;BOOKING HOLDINGS INC;Communications;12/05/2033;4.125;A-;6.00979E-06;1250000000;Y;12/02/2033;Sr Unsecured;1;FIXED;12/05/2024;12/05/2032;12/05/2023;104.718;105.2
BE0002938190;GBLBBB 4 05/15/33;EUR;105.2555;GRP BRUXELLES LAMBERT SA;Financial;15/05/2033;4;NR;2.28257E-06;500000000;Y;15/02/2033;Sr Unsecured;1;FIXED;15/05/2024;15/05/2032;15/05/2023;105.029;105.482
XS2621757744;GLW 4 ⅛ 05/15/31;EUR;105.089;CORNING INC;Communications;15/05/2031;4.125;BBB+;1.63419E-05;550000000;Y;15/02/2031;Sr Unsecured;1;FIXED;15/05/2024;15/05/2030;15/05/2023;104.877;105.302
XS2623496085;F 6 ⅛ 05/15/28;EUR;106.698;FORD MOTOR CREDIT CO LLC;Consumer, Cyclical;15/05/2028;6.125;BB+;0.020395252;600000000;N;;Sr Unsecured;1;FIXED;15/05/2024;15/05/2027;15/05/2023;106.559;106.837
DE000A3LHK80;TRAGR 4 ¼ 05/16/28;EUR;103.377;TRATON FINANCE LUX SA;Consumer, Cyclical;16/05/2028;4.25;BBB;0.014312228;500000000;Y;16/04/2028;Sr Unsecured;1;FIXED;16/05/2024;16/05/2027;16/05/2023;103.255;103.499
XS2622275886;AMT 4 ⅛ 05/16/27;EUR;102.3341;AMERICAN TOWER CORP;Financial;16/05/2027;4.125;BBB;0.000108738;600000000;Y;16/03/2027;Sr Unsecured;1;FIXED;16/05/2024;16/05/2026;16/05/2023;102.256;102.413
XS2622275969;AMT 4 ⅝ 05/16/31;EUR;106.948;AMERICAN TOWER CORP;Financial;16/05/2031;4.625;BBB;0.000108738;500000000;Y;16/02/2031;Sr Unsecured;1;FIXED;16/05/2024;16/05/2030;16/05/2023;106.76;107.135
XS2623518821;NWG 4.771 02/16/29;EUR;104.737;NATWEST GROUP PLC;Financial;16/02/2029;4.771;A-;0.000171391;1000000000;Y;16/02/2028;Sr Unsecured;1;VARIABLE;16/02/2024;16/11/2028;16/05/2023;104.655;104.819
XS2590758665;T 3.95 04/30/31;EUR;104.1756;AT&T INC;Communications;30/04/2031;3.95;BBB;0.000147481;1000000000;Y;30/01/2031;Sr Unsecured;1;FIXED;30/04/2024;30/04/2030;18/05/2023;103.999;104.353
XS2590758822;T 4.3 11/18/34;EUR;105.213;AT&T INC;Communications;18/11/2034;4.3;BBB;0.000147481;1250000000;Y;18/08/2034;Sr Unsecured;1;FIXED;18/11/2023;18/11/2033;18/05/2023;104.962;105.464
FR001400HX81;ORFP 2 ⅞ 05/19/28;EUR;101.216;L'OREAL SA;Consumer, Non-cyclical;19/05/2028;2.875;AA;2.52818E-07;1000000000;Y;19/02/2028;Sr Unsecured;1;FIXED;19/05/2024;19/05/2027;19/05/2023;101.125;101.308
XS2625196352;ISPIM 4 ⅞ 05/19/30;EUR;108.2571;INTESA SANPAOLO SPA;Financial;19/05/2030;4.875;BBB+;0.000100348;1250000000;N;;Sr Preferred;1;FIXED;19/05/2024;19/05/2029;19/05/2023;108.127;108.388
FR001400I186;CMARK 3 ⅞ 05/22/28;EUR;103.442;CREDIT MUTUEL ARKEA;Financial;22/05/2028;3.875;A+;1.22381E-05;500000000;N;;Sr Preferred;1;FIXED;22/05/2024;22/05/2027;22/05/2023;103.37;103.514
FR001400I3C5;BNFP 3.47 05/22/31;EUR;102.453;DANONE SA;Consumer, Non-cyclical;22/05/2031;3.47;BBB+;1.13671E-06;800000000;Y;22/02/2031;Sr Unsecured;1;FIXED;22/05/2024;22/05/2030;22/05/2023;102.318;102.589
XS2623868994;TELBSS 3 ¾ 11/22/29;EUR;103.18;TELE2 AB;Communications;22/11/2029;3.75;NR;2.20048E-06;500000000;Y;22/08/2029;Sr Unsecured;1;FIXED;22/11/2023;22/11/2028;22/05/2023;103.045;103.315
XS2625968347;BMW 3 ¼ 07/22/30;EUR;102.026;BMW FINANCE NV;Consumer, Cyclical;22/07/2030;3.25;A;0.04472225;500000000;N;;Sr Unsecured;1;FIXED;22/07/2023;22/07/2029;22/05/2023;101.78;102.271
XS2625968693;BMW 3 ¼ 11/22/26;EUR;101.121;BMW FINANCE NV;Consumer, Cyclical;22/11/2026;3.25;A;0.04472225;750000000;N;;Sr Unsecured;1;FIXED;22/11/2023;22/11/2025;22/05/2023;101.05;101.192
XS2625968776;BMW 3 ⅝ 05/22/35;EUR;100.214;BMW FINANCE NV;Consumer, Cyclical;22/05/2035;3.625;A;0.04472225;750000000;N;;Sr Unsecured;1;FIXED;22/05/2024;22/05/2034;22/05/2023;99.858;100.57
XS2625985945;GM 4 ½ 11/22/27;EUR;103.7661;GENERAL MOTORS FINL CO;Consumer, Cyclical;22/11/2027;4.5;BBB;0.020203048;600000000;N;;Sr Unsecured;1;FIXED;22/11/2023;22/11/2026;22/05/2023;103.646;103.886
XS2621539910;HSBC 4.856 05/23/33;EUR;108.313;HSBC HOLDINGS PLC;Financial;23/05/2033;4.856;A-;9.28921E-05;1750000000;Y;23/05/2032;Sr Unsecured;1;VARIABLE;23/05/2024;23/02/2033;23/05/2023;108.135;108.491
XS2624976077;INTNED 4 ½ 05/23/29;EUR;104.4262;ING GROEP NV;Financial;23/05/2029;4.5;A-;8.33832E-05;1500000000;Y;23/05/2028;Sr Unsecured;1;VARIABLE;23/05/2024;23/02/2029;23/05/2023;104.343;104.51
XS2624977554;INTNED 4 ¾ 05/23/34;EUR;108.509;ING GROEP NV;Financial;23/05/2034;4.75;A-;8.33832E-05;1500000000;Y;23/05/2033;Sr Unsecured;1;VARIABLE;23/05/2024;23/02/2034;23/05/2023;108.325;108.693
XS2625194811;PLD 4 ⅝ 05/23/33;EUR;108.038;PROLOGIS EURO FINANCE;Financial;23/05/2033;4.625;A;0.010005575;750000000;Y;23/02/2033;Sr Unsecured;1;FIXED;23/05/2024;23/05/2032;23/05/2023;107.821;108.255
XS2626007939;JCI 4 ¼ 05/23/35;EUR;105.477;JOHNSON CONTROLS INTL PL;Industrial;23/05/2035;4.25;BBB+;1.13265E-05;800000000;Y;23/02/2035;Sr Unsecured;1;FIXED;23/05/2024;23/05/2034;23/05/2023;105.222;105.731
XS2626699982;SANTAN 5 ¾ 08/23/33;EUR;106.6273;BANCO SANTANDER SA;Financial;23/08/2033;5.75;BBB;0.000140759;1500000000;Y;23/05/2028;Subordinated;1;VARIABLE;23/08/2023;23/08/2032;23/05/2023;106.469;106.786
FR001400I145;ARRFP 3 ⅛ 01/24/30;EUR;101.101;APRR SA;Consumer, Non-cyclical;24/01/2030;3.125;A-;0.011186382;700000000;Y;24/10/2029;Sr Unsecured;1;FIXED;24/01/2024;24/01/2029;24/05/2023;100.986;101.217
FR001400I4X9;BNP 4 ⅛ 05/24/33;EUR;105.783;BNP PARIBAS;Financial;24/05/2033;4.125;A+;0.000632394;1300000000;N;;Sr Preferred;1;FIXED;24/05/2024;24/05/2032;24/05/2023;105.582;105.984
XS2624503509;MELAIR 4 ⅜ 05/24/33;EUR;105.8232;AUSTRALIA PACIFIC AIRPOR;Industrial;24/05/2033;4.375;BBB+;0.010353364;500000000;Y;24/02/2033;Secured;1;FIXED;24/05/2024;24/05/2032;24/05/2023;105.633;106.014
XS2625136531;AKZANA 4 05/24/33;EUR;103.121;AKZO NOBEL NV;Basic Materials;24/05/2033;4;BBB;0.000134975;500000000;Y;24/02/2033;Sr Unsecured;1;FIXED;24/05/2024;24/05/2032;24/05/2023;102.914;103.329
XS2626288257;FI 4 ½ 05/24/31;EUR;105.5866;FISERV INC;Technology;24/05/2031;4.5;BBB;0.000255013;800000000;Y;24/02/2031;Sr Unsecured;1;FIXED;24/05/2024;24/05/2030;24/05/2023;105.376;105.797
BE6343825251;LONNVX 3 ⅞ 05/25/33;EUR;103.248;LONZA FINANCE INTL NV;Consumer, Non-cyclical;25/05/2033;3.875;NR;2.65213E-06;500000000;Y;25/02/2033;Sr Unsecured;1;FIXED;25/05/2024;25/05/2032;25/05/2023;103.062;103.434
XS2626343375;VLVY 3 ⅝ 05/25/27;EUR;101.623;VOLVO TREASURY AB;Consumer, Cyclical;25/05/2027;3.625;A;0.026046921;500000000;Y;25/02/2027;Sr Unsecured;1;FIXED;25/05/2024;25/05/2026;25/05/2023;101.544;101.701
FR001400I5S6;LRFP 3 ½ 05/29/29;EUR;103.1518;LEGRAND SA;Industrial;29/05/2029;3.625;NR;6.83986E-06;700000000;Y;28/02/2029;Sr Unsecured;1;FIXED;29/05/2024;29/05/2028;29/05/2023;103.034;103.27
AT0000A34QR4;ERSTBK 4 ¼ 05/30/30;EUR;104.7873;ERSTE GROUP BANK AG;Financial;30/05/2030;4.25;A;0.000194493;500000000;Y;30/05/2029;Sr Preferred;1;VARIABLE;30/05/2024;28/02/2030;30/05/2023;104.642;104.933
DE000A3LH6U5;MBGGR 3.7 05/30/31;EUR;103.543;MERCEDES-BENZ INT FINCE;Consumer, Cyclical;30/05/2031;3.7;A;0.042824479;1000000000;N;;Sr Unsecured;1;FIXED;30/05/2024;30/05/2030;30/05/2023;103.354;103.732
XS2626022573;WPPLN 4 ⅛ 05/30/28;EUR;103.1876;WPP FINANCE SA;Communications;30/05/2028;4.125;BBB;0.006265143;550000000;Y;30/04/2028;Sr Unsecured;1;FIXED;30/05/2024;30/05/2027;30/05/2023;103.079;103.296
XS2628821873;LLOYDS 4 ⅛ 05/30/27;EUR;102.783;LLOYDS BK CORP MKTS PLC;Financial;30/05/2027;4.125;A+;1.81387E-05;750000000;N;;Sr Unsecured;1;FIXED;30/05/2024;30/05/2026;30/05/2023;102.689;102.877
XS2630417124;CABKSM 6 ⅛ 05/30/34;EUR;108.876;CAIXABANK SA;Financial;30/05/2034;6.125;BBB;0.000118254;1000000000;Y;30/11/2028;Subordinated;1;VARIABLE;30/05/2024;30/05/2033;30/05/2023;108.731;109.021
FR001400I7P8;BPCEGP 5 ¾ 06/01/33;EUR;106.9564;BPCE SA;Financial;01/06/2033;5.75;BBB;1.82924E-05;500000000;Y;01/06/2028;Subordinated;1;VARIABLE;01/06/2024;01/06/2032;01/06/2023;106.778;107.135
PTNOBLOM0001;NOVBNC 9 ⅞ 12/01/33;EUR;117.8339;NOVO BANCO SA;Financial;01/12/2033;9.875;NR;5.25031E-06;500000000;Y;01/06/2028;Subordinated;1;VARIABLE;01/12/2023;01/12/2032;01/06/2023;117.554;118.114
XS2629064267;STERV 4 ¼ 09/01/29;EUR;103.9175;STORA ENSO OYJ;Industrial;01/09/2029;4.25;BBB-;0.001439436;500000000;Y;01/06/2029;Sr Unsecured;1;FIXED;01/09/2023;01/09/2028;01/06/2023;103.751;104.084
XS2630117328;CONGR 4 06/01/28;EUR;103.173;CONTINENTAL AG;Consumer, Cyclical;01/06/2028;4;BBB;0.005381722;750000000;Y;01/03/2028;Sr Unsecured;1;FIXED;01/06/2024;01/06/2027;01/06/2023;103.043;103.303
FR001400IDW0;SOCGEN 4 ⅛ 06/02/27;EUR;102.6997;SOCIETE GENERALE;Financial;02/06/2027;4.125;A;0.00033915;1250000000;N;;Sr Preferred;1;FIXED;02/06/2024;02/06/2026;02/06/2023;102.626;102.774
FR001400IDY6;SOCGEN 5 ⅝ 06/02/33;EUR;110.9204;SOCIETE GENERALE;Financial;02/06/2033;5.625;BBB-;0.00033915;1000000000;N;;Subordinated;1;FIXED;02/06/2024;02/06/2032;02/06/2023;110.625;111.215
XS2628785466;DNFSDC 4 ⅛ 12/02/29;EUR;104.113;DANFOSS FIN 2 BV;Industrial;02/12/2029;4.125;BBB;0.007629293;500000000;Y;02/09/2029;Sr Unsecured;1;FIXED;02/12/2023;02/12/2028;02/06/2023;103.981;104.244
XS2629468278;RBOSGR 3 ⅝ 06/02/30;EUR;102.7119;ROBERT BOSCH GMBH;Consumer, Cyclical;02/06/2030;3.625;A;0.022641193;1000000000;Y;02/03/2030;Sr Unsecured;1;FIXED;02/06/2024;02/06/2029;02/06/2023;102.532;102.892
XS2629470506;RBOSGR 3 ⅝ 06/02/27;EUR;101.892;ROBERT BOSCH GMBH;Consumer, Cyclical;02/06/2027;3.625;A;0.022641193;750000000;Y;02/05/2027;Sr Unsecured;1;FIXED;02/06/2024;02/06/2026;02/06/2023;101.82;101.963
XS2629470761;RBOSGR 4 ⅜ 06/02/43;EUR;100.4471;ROBERT BOSCH GMBH;Consumer, Cyclical;02/06/2043;4.375;A;0.022641193;1500000000;Y;02/03/2043;Sr Unsecured;1;FIXED;02/06/2024;02/06/2042;02/06/2023;100.089;100.805
XS2629470845;RBOSGR 4 06/02/35;EUR;102.4856;ROBERT BOSCH GMBH;Consumer, Cyclical;02/06/2035;4;A;0.022641193;1250000000;Y;02/03/2035;Sr Unsecured;1;FIXED;02/06/2024;02/06/2034;02/06/2023;102.203;102.769
DE000A351U49;ALVGR 5.824 07/25/53;EUR;113.1222;ALLIANZ SE;Financial;25/07/2053;5.824;A+;4.75964E-06;1250000000;Y;25/01/2033;Subordinated;1;VARIABLE;25/07/2023;25/04/2053;05/06/2023;112.848;113.396
BE0002951326;KBCBB 4 ⅜ 12/06/31;EUR;107.1769;KBC GROUP NV;Financial;06/12/2031;4.375;A-;5.40632E-05;750000000;N;;Sr Unsecured;1;FIXED;06/12/2023;06/12/2030;06/06/2023;106.977;107.377
FR001400IBM5;ENFP 3 ⅞ 07/17/31;EUR;104.12;BOUYGUES SA;Industrial;17/07/2031;3.875;A-;3.58094E-05;1000000000;Y;17/04/2031;Sr Unsecured;1;FIXED;17/07/2024;17/07/2030;06/06/2023;103.897;104.344
XS2631869232;IGIM 4 ⅜ 06/06/33;EUR;105.4067;ITALGAS RETI SPA;Utilities;06/06/2033;4.375;BBB;3.11332E-05;550000000;Y;06/03/2033;Sr Unsecured;1;FIXED;06/06/2024;06/06/2032;06/06/2023;105.136;105.678
XS2632654161;UNANA 3.3 06/06/29;EUR;102.4398;UNILEVER CAPITAL CORP;Consumer, Non-cyclical;06/06/2029;3.3;A+;7.01173E-07;550000000;Y;06/03/2029;Sr Unsecured;1;FIXED;06/06/2024;06/06/2028;06/06/2023;102.319;102.561
XS2632655135;UNANA 3.4 06/06/33;EUR;102.154;UNILEVER CAPITAL CORP;Consumer, Non-cyclical;06/06/2033;3.4;A+;7.01173E-07;700000000;Y;06/03/2033;Sr Unsecured;1;FIXED;06/06/2024;06/06/2032;06/06/2023;101.978;102.33
XS2598331242;SABSM 5 06/07/29;EUR;106.034;BANCO DE SABADELL SA;Financial;07/06/2029;5;A-;0.000318274;750000000;Y;07/06/2028;Sr Preferred;1;VARIABLE;07/06/2024;07/06/2028;07/06/2023;105.956;106.112
XS2613666739;MUFG 4.636 06/07/31;EUR;106.9465;MITSUBISHI UFJ FIN GRP;Financial;07/06/2031;4.636;A-;0.000331534;500000000;Y;07/06/2030;Sr Unsecured;1;VARIABLE;07/06/2024;07/03/2031;07/06/2023;106.778;107.115
XS2633317701;IGIM 4 ⅛ 06/08/32;EUR;104.412;ITALGAS SPA;Utilities;08/06/2032;4.125;BBB;3.11332E-05;500000000;N;;Sr Unsecured;1;FIXED;08/06/2024;08/06/2031;08/06/2023;104.222;104.602
DE000A351WB9;SIXGR 5 ⅛ 10/09/27;EUR;104.526;SIXT SE;Consumer, Non-cyclical;09/10/2027;5.125;NR;0.000963944;300000000;Y;09/09/2027;Sr Unsecured;1;FIXED;09/10/2023;09/10/2026;09/06/2023;104.425;104.627
DE000A3LJPA8;JABHOL 5 06/12/33;EUR;108.336;JAB HOLDINGS BV;Financial;12/06/2033;5;BBB;0.004836786;500000000;N;;Sr Unsecured;1;FIXED;12/06/2024;12/06/2032;12/06/2023;108.038;108.634
FR001400IJT3;SUFP 3 ¼ 06/12/28;EUR;102.2011;SCHNEIDER ELECTRIC SE;Industrial;12/06/2028;3.25;NR;4.03484E-05;500000000;Y;12/03/2028;Sr Unsecured;1;FIXED;12/06/2024;12/06/2027;12/06/2023;102.125;102.278
FR001400IJU1;SUFP 3 ½ 06/12/33;EUR;102.094;SCHNEIDER ELECTRIC SE;Industrial;12/06/2033;3.5;NR;4.03484E-05;500000000;Y;12/03/2033;Sr Unsecured;1;FIXED;12/06/2024;12/06/2032;12/06/2023;101.889;102.299
XS2629485447;SUMIBK 4.492 06/12/30;EUR;107.246;SUMITOMO MITSUI FINL GRP;Financial;12/06/2030;4.492;A;0.000331437;600000000;N;;Sr Unsecured;1;FIXED;12/06/2024;12/06/2029;12/06/2023;107.124;107.368
XS2631867533;RELLN 3 ¾ 06/12/31;EUR;103.465;RELX FINANCE BV;Consumer, Non-cyclical;12/06/2031;3.75;A-;5.964E-07;750000000;Y;12/03/2031;Sr Unsecured;1;FIXED;12/06/2024;12/06/2030;12/06/2023;103.28;103.651
XS2634593938;LIN 3 ⅜ 06/12/29;EUR;102.2926;LINDE PLC;Basic Materials;12/06/2029;3.375;A;1.66545E-07;750000000;Y;12/03/2029;Sr Unsecured;1;FIXED;12/06/2024;12/06/2028;12/06/2023;102.176;102.409
XS2634594076;LIN 3 ⅝ 06/12/34;EUR;102.3339;LINDE PLC;Basic Materials;12/06/2034;3.625;A;1.66545E-07;650000000;Y;12/03/2034;Sr Unsecured;1;FIXED;12/06/2024;12/06/2033;12/06/2023;102.098;102.57
XS2634687912;BAC 4.134 06/12/28;EUR;104.147;BANK OF AMERICA CORP;Financial;12/06/2028;4.134;A+;0.000123703;1000000000;Y;12/05/2028;Sr Unsecured;1;FIXED;12/06/2024;12/06/2027;12/06/2023;104.072;104.222
XS2634826031;SANTAN 4 ¼ 06/12/30;EUR;105.778;BANCO SANTANDER SA;Financial;12/06/2030;4.25;A+;0.000140759;1000000000;N;;Sr Preferred;1;FIXED;12/06/2024;12/06/2029;12/06/2023;105.642;105.914
FR001400IIT5;EDENFP 3 ⅝ 12/13/26;EUR;101.363;EDENRED SE;Consumer, Non-cyclical;13/12/2026;3.625;NR;0.000992738;500000000;Y;13/11/2026;Sr Unsecured;1;FIXED;13/12/2023;13/12/2025;13/06/2023;101.315;101.411
FR001400IIU3;EDENFP 3 ⅝ 06/13/31;EUR;101.16;EDENRED SE;Consumer, Non-cyclical;13/06/2031;3.625;NR;0.000992738;700000000;Y;13/03/2031;Sr Unsecured;1;FIXED;13/06/2024;13/06/2030;13/06/2023;100.953;101.367
XS2631848665;UNIMUS 4 06/13/31;EUR;103.8741;UNIVERSAL MUSIC GROUP NV;Consumer, Cyclical;13/06/2031;4;BBB+;1.94942E-06;850000000;Y;13/03/2031;Sr Unsecured;1;FIXED;13/06/2024;13/06/2030;13/06/2023;103.655;104.094
XS2635428274;DNBNO 5 09/13/33;EUR;105.0781;DNB BANK ASA;Financial;13/09/2033;5;NR;5.1959E-05;500000000;Y;13/06/2028;Subordinated;1;VARIABLE;13/09/2023;13/09/2032;13/06/2023;104.953;105.203
XS2635622595;OPBANK 4 06/13/28;EUR;103.702;OP CORPORATE BANK PLC;Financial;13/06/2028;4;AA-;1.29446E-05;650000000;N;;Sr Preferred;1;FIXED;13/06/2024;13/06/2027;13/06/2023;103.613;103.792
FR001400IEQ0;RENAUL 4 ⅞ 06/14/28;EUR;104.461;RCI BANQUE SA;Consumer, Cyclical;14/06/2028;4.875;BBB;0.014077941;750000000;Y;14/03/2028;Sr Unsecured;1;FIXED;14/06/2024;14/06/2027;14/06/2023;104.317;104.605
FR001400IFX3;BFCM 3 ⅞ 02/14/28;EUR;103.227;BANQUE FED CRED MUTUEL;Financial;14/02/2028;3.875;A+;1.08678E-05;500000000;N;;Sr Preferred;1;FIXED;14/02/2024;14/02/2027;14/06/2023;103.138;103.315
FR001400IG08;BFCM 4 ⅛ 06/14/33;EUR;104.7565;BANQUE FED CRED MUTUEL;Financial;14/06/2033;4.125;A+;1.08678E-05;1250000000;N;;Sr Preferred;1;FIXED;14/06/2024;14/06/2032;14/06/2023;104.492;105.021
FR001400IJ13;BPCEGP 4 ¾ 06/14/34;EUR;107.208;BPCE SA;Financial;14/06/2034;4.75;BBB+;1.82924E-05;750000000;Y;14/06/2033;Sr Non Preferred;1;VARIABLE;14/06/2024;14/03/2034;14/06/2023;106.987;107.431
IT0005549479;BAMIIM 6 06/14/28;EUR;105.408;BANCO BPM SPA;Financial;14/06/2028;6;BBB-;0.000351415;750000000;Y;14/06/2027;Sr Non Preferred;1;VARIABLE;14/06/2024;14/03/2028;14/06/2023;105.289;105.528
XS2626289222;IIILN 4 ⅞ 06/14/29;EUR;105.645;3I GROUP PLC;Financial;14/06/2029;4.875;A-;4.92146E-09;500000000;Y;14/03/2029;Sr Unsecured;1;FIXED;14/06/2024;14/06/2028;14/06/2023;105.287;106.004
XS2636745882;ATOSTR 5 ⅛ 06/14/33;EUR;109.0193;AUTOSTRADE PER L'ITALIA;Consumer, Non-cyclical;14/06/2033;5.125;BBB-;0.009300628;750000000;Y;14/03/2033;Sr Unsecured;1;FIXED;14/06/2024;14/06/2032;14/06/2023;108.731;109.307
XS2636592102;BBVASM 5 ¾ 09/15/33;EUR;107.231;BANCO BILBAO VIZCAYA ARG;Financial;15/09/2033;5.75;BBB+;9.10572E-05;750000000;Y;15/06/2028;Subordinated;1;VARIABLE;15/09/2023;15/09/2032;15/06/2023;107.126;107.335
XS2634690114;STLA 4 ¼ 06/16/31;EUR;101.946;STELLANTIS NV;Consumer, Cyclical;16/06/2031;4.25;BBB;0.024239666;1250000000;Y;16/03/2031;Sr Unsecured;1;FIXED;16/06/2024;16/06/2030;16/06/2023;101.731;102.16
FR001400ION6;MWDP 4 ½ 06/19/30;EUR;104.8641;WENDEL SE;Financial;19/06/2030;4.5;NR;6.01261E-05;300000000;Y;19/03/2030;Sr Unsecured;1;FIXED;19/06/2024;19/06/2029;19/06/2023;104.666;105.062
XS2623221228;DTRGR 3 ⅞ 06/19/29;EUR;103.538;DAIMLER TRUCK INTL;Consumer, Cyclical;19/06/2029;3.875;A-;0.018445494;500000000;N;;Sr Unsecured;1;FIXED;19/06/2024;19/06/2028;19/06/2023;103.387;103.69
XS2637421848;DANBNK 4 ¾ 06/21/30;EUR;106.4062;DANSKE BANK A/S;Financial;21/06/2030;4.75;A-;0.000122718;1000000000;Y;21/06/2029;Sr Non Preferred;1;VARIABLE;21/06/2024;21/06/2029;21/06/2023;106.281;106.531
XS2637963146;ABNANV 3 ⅞ 12/21/26;EUR;101.924;ABN AMRO BANK NV;Financial;21/12/2026;3.875;A+;7.92244E-05;1000000000;N;;Sr Preferred;1;FIXED;21/12/2023;21/12/2025;21/06/2023;101.846;102.003
XS2637967139;ABNANV 5 ½ 09/21/33;EUR;106.309;ABN AMRO BANK NV;Financial;21/09/2033;5.5;BBB;7.92244E-05;750000000;Y;21/06/2028;Subordinated;1;VARIABLE;21/09/2023;21/09/2032;21/06/2023;106.151;106.467
PTEDPUOM0008;EDPPL 3 ⅞ 06/26/28;EUR;103.336;EDP SA;Utilities;26/06/2028;3.875;BBB;0.000446403;750000000;Y;26/03/2028;Sr Unsecured;1;FIXED;26/06/2024;26/06/2027;26/06/2023;103.24;103.432
XS2637069357;ACHMEA 6 ¾ 12/26/43;EUR;116.6579;ACHMEA BV;Financial;26/12/2043;6.75;BBB-;0.001426012;300000000;Y;26/06/2033;Subordinated;1;VARIABLE;26/12/2023;26/12/2042;26/06/2023;116.357;116.959
XS2640904319;ALPHA 6 ⅞ 06/27/29;EUR;110.674;ALPHA BANK SA;Financial;27/06/2029;6.875;NR;0.000253708;500000000;Y;27/06/2028;Sr Preferred;1;VARIABLE;27/06/2024;27/06/2028;27/06/2023;110.462;110.887
XS2643673952;NDAQ 4 ½ 02/15/32;EUR;107.2463;NASDAQ INC;Financial;15/02/2032;4.5;BBB+;1.5499E-06;750000000;Y;15/12/2031;Sr Unsecured;1;FIXED;15/02/2024;15/02/2031;28/06/2023;106.977;107.515
XS2643041721;SEB 4 ⅛ 06/29/27;EUR;102.97;SKANDINAVISKA ENSKILDA;Financial;29/06/2027;4.125;AA-;5.4877E-05;1000000000;N;;Sr Preferred;1;FIXED;29/06/2024;29/06/2026;29/06/2023;102.908;103.033
PTGGDDOM0008;FLOEPT 4 ⅞ 07/03/28;EUR;104.6825;FLOENE ENERGIAS SA;Utilities;03/07/2028;4.875;NR;0.009207877;420000000;Y;03/04/2028;Sr Unsecured;1;FIXED;03/07/2024;03/07/2027;03/07/2023;104.536;104.829
XS2638080452;KPN 3 ⅞ 07/03/31;EUR;103.962;KONINKLIJKE KPN NV;Communications;03/07/2031;3.875;BBB;1.5647E-06;600000000;Y;03/04/2031;Sr Unsecured;1;FIXED;03/07/2024;03/07/2030;03/07/2023;103.788;104.137
XS2644423035;DHLGR 3 ⅜ 07/03/33;EUR;102.812;DEUTSCHE POST AG;Industrial;03/07/2033;3.375;A-;0.000114015;500000000;Y;03/04/2033;Sr Unsecured;1;FIXED;03/07/2024;03/07/2032;03/07/2023;102.59;103.034
XS2643234011;BKIR 5 07/04/31;EUR;108.3656;BANK OF IRELAND GROUP;Financial;04/07/2031;5;BBB+;0.000181306;750000000;Y;04/07/2030;Sr Unsecured;1;VARIABLE;04/07/2024;04/07/2030;04/07/2023;108.203;108.528
DE000CZ43Z49;CMZB 6 ¾ 10/05/33;EUR;109.0138;COMMERZBANK AG;Financial;05/10/2033;6.75;BBB-;0.000516517;500000000;Y;05/07/2028;Subordinated;1;VARIABLE;05/10/2023;05/10/2032;05/07/2023;108.86;109.167
